Step, Time, Epot, Ekin, Etot
479, 19.160000, -592751.763576, 5881.447275, -586870.316301
480, 19.200000, -594233.730607, 5884.695790, -588349.034817
481, 19.240000, -592909.895674, 5911.375869, -586998.519805
482, 19.280000, -593648.960131, 5910.236004, -587738.724128
483, 19.320000, -591336.355206, 5896.673486, -585439.681721
484, 19.360000, -592328.732184, 5833.021041, -586495.711143
485, 19.400000, -592574.586000, 5780.704766, -586793.881234
486, 19.440000, -592783.512372, 5822.362298, -586961.150074
487, 19.480000, -593634.952137, 5842.959419, -587791.992718
488, 19.520000, -592561.713107, 5847.470756, -586714.242351
489, 19.560000, -593434.281908, 5864.922213, -587569.359695
490, 19.600000, -594359.222324, 5859.292909, -588499.929415
491, 19.640000, -592708.331601, 5840.546980, -586867.784621
492, 19.680000, -592528.906727, 5811.782696, -586717.124031
493, 19.720000, -592850.970909, 5806.906368, -587044.064541
494, 19.760000, -593214.780780, 5779.496028, -587435.284752
495, 19.800000, -593530.603433, 5754.326468, -587776.276966
496, 19.840000, -593268.542654, 5722.089404, -587546.453250
497, 19.880000, -594912.357901, 5737.552217, -589174.805684
498, 19.920000, -595310.521481, 5764.615212, -589545.906269
499, 19.960000, -592672.916801, 5791.327757, -586881.589045
500, 20.000000, -593738.051751, 5838.053178, -587899.998573
501, 20.040000, -595313.786248, 5813.408817, -589500.377431
502, 20.080000, -593547.949617, 5789.088930, -587758.860687
503, 20.120000, -592341.245131, 5837.957380, -586503.287752
504, 20.160000, -590706.674881, 5845.187017, -584861.487864
505, 20.200000, -591250.920746, 5800.183986, -585450.736759
506, 20.240000, -593231.191731, 5811.489998, -587419.701733
507, 20.280000, -594409.175644, 5839.522771, -588569.652873
508, 20.320000, -591614.596478, 5840.101687, -585774.494791
509, 20.360000, -591577.574645, 5849.440340, -585728.134305
510, 20.400000, -592969.281825, 5882.175476, -587087.106349
511, 20.440000, -591225.828386, 5906.156927, -585319.671459
512, 20.480000, -589241.620145, 5924.530089, -583317.090056
513, 20.520000, -590264.848569, 5908.355911, -584356.492658
514, 20.560000, -589895.233018, 5840.317063, -584054.915955
515, 20.600000, -590485.890803, 5820.643898, -584665.246905
516, 20.640000, -590673.110172, 5906.849503, -584766.260669
517, 20.680000, -591610.420053, 5979.093928, -585631.326125
518, 20.720000, -589950.038375, 6025.460929, -583924.577446
519, 20.760000, -589388.072868, 6045.317294, -583342.755574
520, 20.800000, -589777.586614, 6005.709156, -583771.877459
521, 20.840000, -590762.160213, 5958.630138, -584803.530076
522, 20.880000, -593077.151548, 5903.917712, -587173.233836
523, 20.920000, -592370.317038, 5902.223407, -586468.093631
524, 20.960000, -591872.498963, 5931.012531, -585941.486432
525, 21.000000, -590512.493276, 5996.397340, -584516.095936
526, 21.040000, -591975.363294, 5983.906264, -585991.457031
527, 21.080000, -592384.757805, 5956.832207, -586427.925598
528, 21.120000, -592979.603094, 5940.958270, -587038.644824
529, 21.160000, -591523.719533, 5891.405263, -585632.314270
530, 21.200000, -591980.663473, 5890.158715, -586090.504758
531, 21.240000, -592809.189999, 5885.765186, -586923.424813
532, 21.280000, -591260.046160, 5887.441857, -585372.604303
533, 21.320000, -592022.449536, 5917.473056, -586104.976480
534, 21.360000, -591176.511233, 5965.913143, -585210.598091
535, 21.400000, -593830.883501, 5975.636697, -587855.246804
536, 21.440000, -592161.880295, 5909.121060, -586252.759235
537, 21.480000, -593461.422575, 5872.712507, -587588.710068
538, 21.520000, -592900.974433, 5883.605324, -587017.369109
539, 21.560000, -591423.365909, 5884.102834, -585539.263074
540, 21.600000, -590966.459915, 5907.466880, -585058.993036
541, 21.640000, -593380.689041, 5920.102426, -587460.586615
542, 21.680000, -592260.954626, 5907.696429, -586353.258197
543, 21.720000, -593432.228857, 5883.476938, -587548.751918
544, 21.760000, -593060.117059, 5884.774971, -587175.342088
545, 21.800000, -593780.903603, 5898.143540, -587882.760062
546, 21.840000, -592153.703594, 5894.846118, -586258.857476
547, 21.880000, -592250.498485, 5908.050255, -586342.448230
548, 21.920000, -592209.499416, 5953.944029, -586255.555388
549, 21.960000, -591915.860226, 5976.391699, -585939.468527
550, 22.000000, -591428.693842, 5947.326850, -585481.366992
551, 22.040000, -591807.228645, 5877.563117, -585929.665528
552, 22.080000, -591701.461652, 5857.866671, -585843.594980
553, 22.120000, -590537.581938, 5875.329575, -584662.252364
554, 22.160000, -589986.574706, 5885.224534, -584101.350171
555, 22.200000, -592025.595219, 5895.263029, -586130.332190
556, 22.240000, -592618.609968, 5931.438886, -586687.171082
557, 22.280000, -592294.191499, 5950.579400, -586343.612100
558, 22.320000, -591920.770280, 5944.691372, -585976.078908
559, 22.360000, -591523.790674, 5910.120466, -585613.670208
560, 22.400000, -593475.289151, 5867.483839, -587607.805311
561, 22.440000, -595479.941428, 5854.168861, -589625.772567
562, 22.480000, -593852.761551, 5858.262749, -587994.498801
563, 22.520000, -592114.540491, 5862.964267, -586251.576224
564, 22.560000, -593647.470172, 5818.077486, -587829.392686
565, 22.600000, -594006.546154, 5829.540986, -588177.005168
566, 22.640000, -592349.291342, 5859.704426, -586489.586915
567, 22.680000, -595105.203127, 5885.977111, -589219.226016
568, 22.720000, -593959.705133, 5901.561363, -588058.143771
569, 22.760000, -594778.514369, 5854.282738, -588924.231631
570, 22.800000, -595287.036069, 5774.391659, -589512.644410
571, 22.840000, -593653.541715, 5801.062796, -587852.478919
572, 22.880000, -593605.339287, 5896.165976, -587709.173311
573, 22.920000, -593405.071717, 5954.841825, -587450.229891
574, 22.960000, -592743.268512, 5988.809650, -586754.458862
575, 23.000000, -594990.198302, 6032.138623, -588958.059679
576, 23.040000, -595534.748946, 6010.600892, -589524.148054
577, 23.080000, -593700.421004, 5938.480392, -587761.940612
578, 23.120000, -592243.562623, 5875.785407, -586367.777216
579, 23.160000, -591283.785541, 5911.326772, -585372.458769
580, 23.200000, -591429.757716, 5962.548560, -585467.209156
581, 23.240000, -590152.295789, 6012.514478, -584139.781310
582, 23.280000, -591879.470258, 6052.242940, -585827.227318
583, 23.320000, -591375.721789, 6056.163088, -585319.558701
584, 23.360000, -589890.526299, 6024.703066, -583865.823233
585, 23.400000, -591335.056952, 6029.567890, -585305.489062
586, 23.440000, -589868.445006, 6042.838497, -583825.606509
587, 23.480000, -592283.189983, 6028.899043, -586254.290940
588, 23.520000, -589871.474726, 6017.493487, -583853.981240
589, 23.560000, -591633.944878, 6036.776313, -585597.168565
590, 23.600000, -590936.107460, 6002.659438, -584933.448021
591, 23.640000, -591543.050736, 5922.428682, -585620.622053
592, 23.680000, -591122.448532, 5942.696730, -585179.751802
593, 23.720000, -589556.970798, 5989.410469, -583567.560330
594, 23.760000, -589240.761919, 5964.988768, -583275.773151
595, 23.800000, -592701.851124, 5953.102272, -586748.748852
596, 23.840000, -594123.632347, 5937.637767, -588185.994580
597, 23.880000, -592923.408347, 5897.156232, -587026.252115
598, 23.920000, -591058.817540, 5904.353080, -585154.464460
599, 23.960000, -589542.592651, 5961.325505, -583581.267145
600, 24.000000, -591871.766874, 5981.265525, -585890.501349
601, 24.040000, -592354.359847, 5984.410151, -586369.949695
602, 24.080000, -590524.584728, 5942.207629, -584582.377098
603, 24.120000, -590461.624878, 5878.888378, -584582.736501
604, 24.160000, -591603.080421, 5842.970833, -585760.109588
605, 24.200000, -592157.745828, 5900.654123, -586257.091705
606, 24.240000, -591691.342929, 5939.781720, -585751.561209
607, 24.280000, -592716.189363, 5870.777621, -586845.411742
608, 24.320000, -592020.881111, 5769.713524, -586251.167587
609, 24.360000, -591631.719794, 5772.399860, -585859.319934
610, 24.400000, -591774.904572, 5818.648616, -585956.255956
611, 24.440000, -592985.282542, 5833.077501, -587152.205040
612, 24.480000, -592461.814139, 5800.143363, -586661.670776
613, 24.520000, -593895.659439, 5782.627612, -588113.031827
614, 24.560000, -593207.522549, 5780.608915, -587426.913634
615, 24.600000, -594474.119101, 5791.905766, -588682.213336
616, 24.640000, -594313.403837, 5807.300467, -588506.103370
617, 24.680000, -595800.549763, 5884.321960, -589916.227803
618, 24.720000, -594827.216526, 5880.613969, -588946.602556
619, 24.760000, -591965.490398, 5804.081033, -586161.409365
620, 24.800000, -595083.572122, 5816.624490, -589266.947633
621, 24.840000, -594730.508946, 5807.950968, -588922.557978
622, 24.880000, -595692.405251, 5761.184931, -589931.220320
623, 24.920000, -595955.411061, 5728.499838, -590226.911223
624, 24.960000, -595743.325130, 5718.621078, -590024.704052
625, 25.000000, -592759.837106, 5799.801243, -586960.035863
626, 25.040000, -594198.885844, 5844.340756, -588354.545088
627, 25.080000, -592588.165023, 5876.478605, -586711.686418
628, 25.120000, -594258.805688, 5906.187804, -588352.617884
629, 25.160000, -595306.208136, 5868.509185, -589437.698951
630, 25.200000, -596909.530971, 5811.676467, -591097.854504
631, 25.240000, -596075.208775, 5795.398314, -590279.810461
632, 25.280000, -594619.577156, 5827.886179, -588791.690977
633, 25.320000, -593469.264112, 5867.939779, -587601.324332
634, 25.360000, -593168.692429, 5889.603676, -587279.088753
635, 25.400000, -592413.515562, 5866.386948, -586547.128614
636, 25.440000, -592924.667777, 5825.122915, -587099.544862
637, 25.480000, -593469.558633, 5815.108148, -587654.450485
638, 25.520000, -591840.886432, 5832.163469, -586008.722964
639, 25.560000, -592403.513053, 5847.607956, -586555.905097
640, 25.600000, -592918.156858, 5856.405965, -587061.750892
641, 25.640000, -589362.467926, 5859.990865, -583502.477061
642, 25.680000, -588261.184882, 5884.723316, -582376.461566
643, 25.720000, -586215.178338, 5922.680377, -580292.497961
644, 25.760000, -590300.934769, 5919.998363, -584380.936407
645, 25.800000, -591687.217305, 5919.507108, -585767.710197
646, 25.840000, -593216.620877, 5946.114253, -587270.506624
647, 25.880000, -592328.357579, 5929.974948, -586398.382631
648, 25.920000, -590545.793273, 5901.975928, -584643.817346
649, 25.960000, -591784.531794, 5839.017738, -585945.514056
650, 26.000000, -593542.508377, 5800.439869, -587742.068508
651, 26.040000, -593204.014927, 5865.573571, -587338.441356
652, 26.080000, -591319.561378, 5904.057545, -585415.503833
653, 26.120000, -592802.234282, 5867.732827, -586934.501455
654, 26.160000, -592173.763211, 5877.826448, -586295.936762
655, 26.200000, -592728.694191, 5901.378388, -586827.315802
656, 26.240000, -592601.379535, 5929.090198, -586672.289338
657, 26.280000, -593489.024120, 5949.529343, -587539.494777
658, 26.320000, -595666.377123, 5936.309016, -589730.068107
659, 26.360000, -595818.723336, 5902.448227, -589916.275109
660, 26.400000, -594637.632642, 5896.522502, -588741.110140
661, 26.440000, -591612.649044, 5934.878354, -585677.770690
662, 26.480000, -590250.338758, 5952.447741, -584297.891017
663, 26.520000, -591388.472224, 5918.806047, -585469.666177
664, 26.560000, -590590.998195, 5910.560119, -584680.438076
665, 26.600000, -594751.222550, 5920.025643, -588831.196907
666, 26.640000, -592725.263718, 5925.434958, -586799.828760
667, 26.680000, -592014.504999, 5942.861053, -586071.643946
668, 26.720000, -595275.711855, 5920.960456, -589354.751399
669, 26.760000, -596237.907241, 5899.506312, -590338.400929
670, 26.800000, -596217.149542, 5900.610721, -590316.538821
671, 26.840000, -595808.085962, 5886.106497, -589921.979466
672, 26.880000, -594915.280135, 5908.824851, -589006.455285
673, 26.920000, -595887.683103, 5941.468469, -589946.214634
674, 26.960000, -596562.107258, 5916.662087, -590645.445171
675, 27.000000, -592112.865856, 5876.718280, -586236.147575
676, 27.040000, -595036.242705, 5844.867580, -589191.375126
677, 27.080000, -592596.319804, 5839.102665, -586757.217139
678, 27.120000, -590432.284837, 5837.235001, -584595.049836
679, 27.160000, -590729.927584, 5845.548847, -584884.378737
680, 27.200000, -592996.325850, 5874.964008, -587121.361842
681, 27.240000, -595102.948357, 5900.298068, -589202.650289
682, 27.280000, -594650.267569, 5876.927228, -588773.340341
683, 27.320000, -593668.529051, 5839.591614, -587828.937437
684, 27.360000, -591790.118166, 5825.877501, -585964.240666
685, 27.400000, -590454.892836, 5819.074343, -584635.818493
686, 27.440000, -590831.699964, 5858.139374, -584973.560590
687, 27.480000, -590662.974433, 5874.744508, -584788.229925
688, 27.520000, -592842.243973, 5844.901414, -586997.342559
689, 27.560000, -593348.329128, 5814.842809, -587533.486319
690, 27.600000, -592014.592286, 5866.475220, -586148.117066
691, 27.640000, -593345.971677, 5902.862344, -587443.109333
692, 27.680000, -591438.969810, 5866.531334, -585572.438476
693, 27.720000, -591547.817862, 5841.143320, -585706.674543
694, 27.760000, -593338.151312, 5827.398872, -587510.752440
695, 27.800000, -592418.156544, 5827.742977, -586590.413567
696, 27.840000, -595379.742536, 5789.987901, -589589.754635
697, 27.880000, -598376.922439, 5778.374566, -592598.547872
698, 27.920000, -594980.296942, 5809.469242, -589170.827700
699, 27.960000, -593501.061087, 5824.408712, -587676.652374
700, 28.000000, -594261.071000, 5821.611140, -588439.459860
701, 28.040000, -593347.381975, 5793.694014, -587553.687961
702, 28.080000, -594695.359712, 5783.460693, -588911.899019
703, 28.120000, -594666.722299, 5791.622487, -588875.099812
704, 28.160000, -593104.273972, 5783.566655, -587320.707317
705, 28.200000, -593875.168041, 5772.459228, -588102.708813
706, 28.240000, -592547.829364, 5743.255881, -586804.573483
707, 28.280000, -593369.772078, 5758.398562, -587611.373516
708, 28.320000, -590587.461870, 5807.250390, -584780.211480
709, 28.360000, -591036.793004, 5862.601313, -585174.191691
710, 28.400000, -591568.810671, 5906.459050, -585662.351621
711, 28.440000, -589521.745697, 5860.212026, -583661.533671
712, 28.480000, -590207.708203, 5774.375890, -584433.332313
713, 28.520000, -591807.508666, 5743.809985, -586063.698681
714, 28.560000, -595666.667019, 5741.098000, -589925.569020
715, 28.600000, -594574.750466, 5736.714823, -588838.035643
716, 28.640000, -595752.565287, 5765.762306, -589986.802981
717, 28.680000, -594603.938836, 5739.879466, -588864.059370
718, 28.720000, -592348.332966, 5773.767990, -586574.564977
719, 28.760000, -592615.350093, 5809.099250, -586806.250843
720, 28.800000, -595153.276401, 5743.054042, -589410.222359
721, 28.840000, -595964.592696, 5708.956986, -590255.635710
722, 28.880000, -596516.374087, 5721.974889, -590794.399198
723, 28.920000, -596943.244673, 5752.331209, -591190.913464
724, 28.960000, -596612.850586, 5804.348403, -590808.502183
725, 29.000000, -597982.486271, 5859.814280, -592122.671991
726, 29.040000, -598431.650047, 5812.010569, -592619.639478
727, 29.080000, -598066.335923, 5734.113710, -592332.222213
728, 29.120000, -593985.479606, 5724.596810, -588260.882795
729, 29.160000, -592482.639117, 5743.191426, -586739.447691
730, 29.200000, -591672.411122, 5787.812588, -585884.598533
731, 29.240000, -589702.929936, 5824.973097, -583877.956839
732, 29.280000, -591593.838069, 5823.904752, -585769.933316
733, 29.320000, -590867.652130, 5785.856378, -585081.795753
734, 29.360000, -591006.986811, 5753.301382, -585253.685429
735, 29.400000, -591005.842415, 5799.268026, -585206.574389
736, 29.440000, -592081.354246, 5805.108025, -586276.246221
737, 29.480000, -594564.350046, 5816.124320, -588748.225727
738, 29.520000, -594298.061649, 5802.668818, -588495.392831
739, 29.560000, -596383.830995, 5794.516837, -590589.314158
740, 29.600000, -594759.502338, 5816.655454, -588942.846883
741, 29.640000, -596894.901744, 5851.937170, -591042.964574
742, 29.680000, -597096.630635, 5854.065549, -591242.565087
743, 29.720000, -597056.646594, 5834.875036, -591221.771559
744, 29.760000, -593165.323618, 5855.151245, -587310.172374
745, 29.800000, -591703.451569, 5890.152289, -585813.299280
746, 29.840000, -592994.816796, 5928.124184, -587066.692612
747, 29.880000, -593999.824258, 5920.975864, -588078.848395
748, 29.920000, -593932.084752, 5847.031877, -588085.052875
749, 29.960000, -592211.779713, 5784.388433, -586427.391280
750, 30.000000, -591301.976970, 5752.159028, -585549.817943
751, 30.040000, -591027.408440, 5756.983145, -585270.425296
752, 30.080000, -591079.942759, 5771.298688, -585308.644071
753, 30.120000, -591306.639633, 5718.311248, -585588.328386
754, 30.160000, -591095.639104, 5693.690473, -585401.948631
755, 30.200000, -592229.699341, 5754.333640, -586475.365701
